g_loss,d_loss
0.2284976840019226,1.3264670372009277
0.12761355936527252,1.020774006843567
0.11075639724731445,0.6104187965393066
0.10276061296463013,0.3782232105731964
0.10024777054786682,0.2655971646308899
0.0985797867178917,0.23088973760604858
0.09660235792398453,0.22076699137687683
0.09599961340427399,0.17890144884586334
0.09508515149354935,0.1571195125579834
0.09482559561729431,0.15919163823127747
